501000 234 251
502000 236 263
503000 236 301
504000 250 262
505000 231 266
506000 252 262
507000 230 265
508000 236 285
509000 242 260
510000 238 250
511000 236 267
512000 241 276
513000 236 270
514000 237 262
515000 238 275
516000 232 255
517000 236 264
518000 242 264
519000 238 262
520000 243 263
521000 237 244
522000 237 245
523000 235 281
524000 236 256
525000 250 287
526000 252 301
527000 249 275
528000 246 304
529000 274 281
530000 247 259
531000 253 260
532000 249 263
533000 251 304
534000 249 259
535000 259 294
536000 247 280
537000 250 282
538000 255 264
539000 247 258
540000 247 275
541000 248 281
542000 248 287
543000 247 273
544000 250 294
545000 251 282
546000 251 266
547000 249 277
548000 248 258
549000 248 290
550000 247 273
551000 250 268
552000 258 261
553000 250 273
554000 249 274
555000 247 267
556000 251 256
557000 246 267
558000 252 261
559000 247 259
560000 249 276
561000 248 293
562000 252 280
563000 252 278
564000 249 262
565000 248 264
566000 245 270
567000 247 272
568000 246 273
569000 246 299
570000 247 264
571000 247 254
572000 249 276
573000 250 284
574000 267 284
575000 248 302
576000 249 285
577000 251 274
578000 252 282
579000 249 284
580000 251 272
581000 250 265
582000 252 274
583000 248 272
584000 245 259
585000 248 283
586000 247 283
587000 248 287
588000 243 289
589000 255 257
590000 250 278
591000 248 278
592000 249 292
593000 245 297
594000 249 279
595000 248 275
596000 249 288
597000 249 262
598000 248 268
599000 248 258
600000 249 281
601000 249 295
602000 250 260
603000 248 278
604000 246 259
605000 248 257
606000 252 254
607000 248 279
608000 249 286
609000 248 299
610000 245 261
611000 250 278
612000 247 283
613000 247 281
614000 246 255
615000 250 285
616000 250 272
617000 247 281
618000 255 265
619000 249 260
620000 247 274
621000 251 275
622000 246 275
623000 249 295
624000 249 277
625000 247 260
626000 245 272
627000 250 259
628000 250 255
629000 246 274
630000 249 271
631000 244 277
632000 245 259
633000 244 280
634000 247 298
635000 251 265
636000 249 258
637000 245 278
638000 246 279
639000 262 280
640000 248 285
641000 249 271
642000 249 278
643000 248 293
644000 247 277
645000 248 285
646000 252 273
647000 249 354
648000 249 264
649000 250 272
650000 252 260
651000 250 267
652000 250 257
653000 248 271
654000 248 270
655000 246 269
656000 253 308
657000 248 286
658000 250 279
659000 250 288
660000 248 292
661000 252 285
662000 248 263
663000 248 289
664000 250 261
665000 252 367
666000 256 266
667000 252 255
668000 247 284
669000 247 268
670000 247 262
671000 254 279
672000 249 289
673000 249 287
674000 246 276
675000 253 254
676000 250 286
677000 251 270
678000 248 277
679000 248 270
680000 249 288
681000 248 283
682000 251 259
683000 247 274
684000 248 265
685000 262 295
686000 244 268
687000 245 257
688000 250 271
689000 249 306
690000 250 294
691000 248 275
692000 251 260
693000 247 260
694000 247 273
695000 249 274
696000 251 260
697000 250 297
698000 244 271
699000 249 272
700000 254 280
701000 250 300
702000 250 304
703000 250 293
704000 248 304
705000 247 260
706000 244 309
707000 247 281
708000 249 264
709000 248 259
710000 249 287
711000 249 615
712000 247 275
713000 248 259
714000 245 258
715000 249 276
716000 256 297
717000 248 267
718000 249 287
719000 249 256
720000 258 265
721000 249 307
722000 249 277
723000 252 264
724000 248 276
725000 249 302
726000 252 256
727000 249 270
728000 250 263
729000 249 263
730000 251 286
731000 250 260
732000 248 267
733000 249 296
734000 626 566
735000 250 262
736000 246 283
737000 254 293
738000 310 301
739000 248 291
740000 365 402
741000 318 345
742000 248 287
743000 246 302
744000 287 278
745000 245 276
746000 246 284
747000 251 277
748000 250 279
749000 248 310
750000 248 277
751000 251 289
752000 249 260
753000 247 255
754000 250 265
755000 249 280
756000 247 277
757000 250 266
758000 250 280
759000 245 262
760000 249 275
761000 249 267
762000 248 265
763000 250 257
764000 247 260
765000 292 264
766000 249 296
767000 248 259
768000 247 300
769000 247 264
770000 249 270
771000 253 281
772000 244 271
773000 248 258
774000 249 291
775000 247 262
776000 308 274
777000 247 273
778000 248 260
779000 248 277
780000 244 258
781000 249 271
782000 244 272
783000 247 262
784000 249 256
785000 246 298
786000 246 271
787000 247 277
788000 247 282
789000 248 293
790000 245 260
791000 248 277
792000 250 269
793000 250 263
794000 250 281
795000 250 274
796000 245 261
797000 245 282
798000 250 287
799000 245 287
800000 245 289
801000 250 275
802000 247 257
803000 248 264
804000 249 278
805000 252 302
806000 245 263
807000 248 280
808000 250 277
809000 248 280
810000 248 260
811000 247 270
812000 250 275
813000 246 277
814000 251 312
815000 248 258
816000 250 279
817000 249 270
818000 252 262
819000 252 266
820000 249 287
821000 280 281
822000 255 260
823000 250 283
824000 250 282
825000 245 269
826000 248 285
827000 249 281
828000 246 263
829000 290 280
830000 248 269
831000 249 278
832000 247 288
833000 245 252
834000 247 271
835000 249 273
836000 252 265
837000 247 278
838000 247 287
839000 247 286
840000 247 280
841000 247 292
842000 245 298
843000 248 270
844000 251 282
845000 269 289
846000 247 264
847000 249 261
848000 249 265
849000 264 282
850000 247 257
851000 246 256
852000 253 303
853000 249 297
854000 280 276
855000 247 311
856000 268 262
857000 252 282
858000 251 257
859000 248 274
860000 246 261
861000 247 282
862000 245 254
863000 252 259
864000 247 284
865000 247 280
866000 247 271
867000 246 287
868000 250 265
869000 252 285
870000 282 260
871000 248 270
872000 248 262
873000 247 300
874000 245 281
875000 248 252
876000 252 263
877000 249 275
878000 247 294
879000 246 306
880000 245 278
881000 249 293
882000 245 293
883000 248 262
884000 270 273
885000 250 289
886000 250 259
887000 247 281
888000 243 292
889000 250 263
890000 250 280
891000 256 260
892000 246 266
893000 253 266
894000 245 262
895000 250 267
896000 445 716
897000 247 384
898000 247 289
899000 246 305
900000 251 287
901000 244 298
902000 252 286
903000 269 281
904000 249 264
905000 248 279
906000 247 262
907000 245 256
908000 256 304
909000 246 268
910000 247 264
911000 248 274
912000 250 272
913000 247 252
914000 252 259
915000 250 289
916000 247 261
917000 250 272
918000 249 305
919000 247 278
920000 251 290
921000 250 286
922000 250 290
923000 253 277
924000 251 300
925000 251 282
926000 311 281
927000 249 264
928000 248 283
929000 246 276
930000 252 277
931000 251 263
932000 245 270
933000 247 264
934000 248 293
935000 402 463
936000 393 454
937000 390 468
938000 394 453
939000 389 459
940000 394 448
941000 392 465
942000 394 456
943000 395 447
944000 392 458
945000 389 458
946000 393 466
947000 345 1762
948000 269 277
949000 244 271
950000 247 271
951000 251 309
952000 249 264
953000 249 283
954000 248 277
955000 244 278
956000 246 265
957000 251 296
958000 249 260
959000 254 265
960000 247 289
961000 249 273
962000 249 306
963000 249 297
964000 250 279
965000 249 274
966000 248 308
967000 249 286
968000 392 475
969000 391 463
970000 393 783
971000 397 481
972000 394 467
973000 385 454
974000 392 456
975000 396 467
976000 394 439
977000 393 457
978000 390 468
979000 312 364
980000 267 277
981000 281 292
982000 270 289
983000 248 287
984000 249 290
985000 247 264
986000 246 260
987000 246 282
988000 248 263
989000 248 290
990000 247 264
991000 249 279
992000 250 287
993000 713 565
994000 397 460
995000 394 449
996000 396 457
997000 392 465
998000 390 440
999000 389 478
1000000 397 442
1001000 536 636
1002000 390 459
1003000 393 480
1004000 389 462
1005000 1525 452
1006000 393 462
1007000 389 473
1008000 395 443
1009000 393 454
1010000 390 457
1011000 392 458
1012000 394 448
1013000 389 457
1014000 389 461
1015000 392 477
1016000 390 445
1017000 387 467
1018000 391 443
1019000 386 459
1020000 389 463
1021000 393 462
1022000 247 292
1023000 252 260
1024000 249 290
1025000 252 284
1026000 249 273
1027000 249 279
1028000 245 267
1029000 282 261
1030000 243 285
1031000 259 312
1032000 252 271
1033000 252 302
1034000 247 278
1035000 247 293
1036000 269 263
1037000 252 276
1038000 247 272
1039000 254 257
1040000 251 272
1041000 253 263
1042000 252 277
1043000 249 262
1044000 251 258
1045000 250 279
1046000 253 295
1047000 256 274
1048000 253 279
1049000 263 299
1050000 259 294
1051000 257 286
1052000 261 293
1053000 258 292
1054000 257 311
1055000 286 315
1056000 262 319
1057000 267 284
1058000 260 285
1059000 259 291
1060000 266 276
1061000 257 302
1062000 254 276
1063000 259 273
1064000 259 276
1065000 262 305
1066000 262 317
1067000 259 289
1068000 258 274
1069000 260 272
1070000 260 297
1071000 264 273
1072000 259 288
1073000 261 272
1074000 257 293
1075000 259 292
1076000 256 279
1077000 275 276
1078000 256 271
1079000 259 291
1080000 262 272
1081000 259 290
1082000 272 317
1083000 257 273
1084000 257 270
1085000 348 297
1086000 257 292
1087000 262 280
1088000 256 307
1089000 256 272
1090000 257 297
1091000 292 291
1092000 258 277
1093000 261 276
1094000 259 293
1095000 275 305
1096000 266 275
1097000 262 272
1098000 255 299
1099000 258 274
1100000 295 277
1101000 441 295
1102000 259 276
1103000 257 277
1104000 258 280
1105000 260 293
1106000 261 276
1107000 257 297
1108000 273 297
1109000 259 275
1110000 256 280
1111000 258 282
1112000 258 267
1113000 257 267
1114000 258 283
1115000 255 271
1116000 260 275
1117000 257 273
1118000 262 277
1119000 258 316
1120000 261 310
1121000 261 298
1122000 255 273
1123000 259 277
1124000 264 414
1125000 257 289
1126000 261 286
1127000 258 288
1128000 255 274
1129000 258 294
1130000 254 297
1131000 260 273
1132000 282 289
1133000 260 296
1134000 260 290
1135000 257 299
1136000 260 284
1137000 257 283
1138000 254 301
1139000 255 276
1140000 380 275
1141000 272 270
1142000 261 288
1143000 260 269
1144000 265 274
1145000 264 287
1146000 254 282
1147000 257 288
1148000 257 298
1149000 264 286
1150000 257 306
1151000 258 312
1152000 259 296
1153000 421 272
1154000 259 429
1155000 258 291
1156000 257 290
1157000 260 378
1158000 453 311
1159000 262 301
1160000 259 282
1161000 261 288
1162000 255 269
1163000 258 299
1164000 256 298
1165000 258 270
1166000 259 283
1167000 260 288
1168000 258 272
1169000 264 289
1170000 261 288
1171000 256 280
1172000 260 290
1173000 258 273
1174000 259 303
1175000 257 313
1176000 257 299
1177000 265 283
1178000 260 267
1179000 257 292
1180000 256 288
1181000 259 278
1182000 261 293
1183000 260 300
1184000 258 329
1185000 260 302
1186000 257 303
1187000 257 310
1188000 256 315
1189000 260 311
1190000 259 313
1191000 272 298
1192000 257 310
1193000 261 274
1194000 255 274
1195000 257 284
1196000 265 283
1197000 256 311
1198000 260 273
1199000 256 292
1200000 261 291
1201000 258 305
1202000 259 275
1203000 257 288
1204000 260 276
1205000 257 296
1206000 256 304
1207000 259 273
1208000 336 271
1209000 260 294
1210000 257 274
1211000 256 295
1212000 259 282
1213000 259 299
1214000 254 297
1215000 257 284
1216000 257 299
1217000 253 270
1218000 260 303
1219000 261 284
1220000 256 275
1221000 263 275
1222000 264 284
1223000 258 297
1224000 258 304
1225000 258 310
1226000 260 287
1227000 254 287
1228000 258 293
1229000 260 271
1230000 254 292
1231000 261 272
1232000 280 282
1233000 265 294
1234000 255 293
1235000 259 275
1236000 259 270
1237000 258 297
1238000 254 292
1239000 257 271
1240000 293 303
1241000 261 288
1242000 260 283
1243000 257 298
1244000 254 286
1245000 261 284
1246000 260 314
1247000 258 298
1248000 267 315
1249000 254 314
1250000 318 275
1251000 255 298
1252000 261 285
1253000 266 285
1254000 260 273
1255000 259 286
1256000 258 270
1257000 260 269
1258000 257 307
1259000 260 287
1260000 267 283
1261000 261 269
1262000 261 289
1263000 254 270
1264000 264 284
1265000 270 312
1266000 261 296
1267000 265 287
1268000 258 293
1269000 262 294
1270000 260 277
1271000 262 292
1272000 260 278
1273000 259 299
1274000 256 290
1275000 259 289
1276000 295 317
1277000 259 294
1278000 280 301
1279000 304 279
1280000 255 297
1281000 261 268
1282000 259 271
1283000 259 317
1284000 259 272
1285000 259 289
1286000 267 299
1287000 258 275
1288000 257 286
1289000 259 276
1290000 261 272
1291000 260 270
1292000 258 280
1293000 259 298
1294000 259 285
1295000 263 275
1296000 256 274
1297000 261 295
1298000 260 290
1299000 258 274
1300000 258 403
1301000 262 290
1302000 261 279
1303000 259 274
1304000 260 266
1305000 255 292
1306000 262 291
1307000 258 299
1308000 261 286
1309000 260 283
1310000 260 278
1311000 262 292
1312000 260 323
1313000 262 273
1314000 260 273
1315000 259 310
1316000 257 289
1317000 257 297
1318000 257 295
1319000 259 308
1320000 259 319
1321000 256 312
1322000 258 298
1323000 258 284
1324000 260 275
1325000 259 268
1326000 257 279
1327000 262 286
1328000 260 274
1329000 263 292
1330000 257 290
1331000 262 287
1332000 259 289
1333000 267 292
1334000 257 325
1335000 259 293
1336000 255 285
1337000 260 306
1338000 269 278
1339000 257 269
1340000 260 273
1341000 262 295
1342000 260 293
1343000 257 273
1344000 259 313
1345000 260 269
1346000 254 274
1347000 257 292
1348000 260 287
1349000 257 282
1350000 257 268
1351000 261 270
1352000 258 294
1353000 260 290
1354000 262 313
1355000 257 274
1356000 269 295
1357000 262 268
1358000 261 290
1359000 259 271
1360000 261 300
1361000 257 271
1362000 262 274
1363000 260 285
1364000 256 298
1365000 260 271
1366000 259 287
1367000 259 308
1368000 262 287
1369000 258 317
1370000 256 303
1371000 261 301
1372000 258 284
1373000 260 272
1374000 256 279
1375000 262 270
1376000 260 308
1377000 262 277
1378000 261 302
1379000 265 291
1380000 261 297
1381000 258 295
1382000 282 293
1383000 259 267
1384000 259 277
1385000 258 313
1386000 271 280
1387000 258 288
1388000 264 275
1389000 261 273
1390000 261 277
1391000 259 300
1392000 289 308
1393000 264 284
1394000 262 310
1395000 258 285
1396000 262 289
1397000 264 318
1398000 258 290
1399000 259 313
1400000 292 293
1401000 257 292
1402000 261 313
1403000 262 292
1404000 273 310
1405000 261 298
1406000 260 295
1407000 262 295
1408000 260 317
1409000 258 282
1410000 258 275
1411000 260 268
1412000 262 297
1413000 262 297
1414000 260 292
1415000 257 326
1416000 255 287
1417000 255 274
1418000 259 272
1419000 261 305
1420000 268 291
1421000 261 288
1422000 257 306
1423000 263 286
1424000 260 311
1425000 256 269
1426000 257 271
1427000 264 312
1428000 259 275
1429000 261 287
1430000 263 276
1431000 262 300
1432000 260 290
1433000 276 304
1434000 259 272
1435000 255 290
1436000 259 284
1437000 255 281
1438000 263 277
1439000 259 277
1440000 257 297
1441000 265 289
1442000 255 298
1443000 266 288
1444000 260 282
1445000 258 295
1446000 257 279
1447000 264 297
1448000 294 295
1449000 261 295
1450000 257 316
1451000 268 292
1452000 260 274
1453000 255 274
1454000 259 328
1455000 288 313
1456000 259 278
1457000 267 333
1458000 258 275
1459000 262 291
1460000 265 299
1461000 260 279
1462000 261 344
1463000 262 305
1464000 260 295
1465000 258 307
1466000 265 270
1467000 256 276
1468000 259 289
1469000 261 304
1470000 259 279
1471000 262 282
1472000 256 318
1473000 263 286
1474000 262 290
1475000 262 296
1476000 263 330
1477000 262 298
1478000 259 292
1479000 260 316
1480000 260 294
1481000 282 280
1482000 263 291
1483000 260 277
1484000 259 280
1485000 258 290
1486000 261 304
1487000 257 292
1488000 259 294
1489000 260 292
1490000 271 276
1491000 262 302
1492000 258 300
1493000 264 296
1494000 260 264
1495000 259 289
1496000 259 291
1497000 257 307
1498000 263 303
1499000 259 322
1500000 270 290
1501000 267 307
1502000 259 286
1503000 263 299
1504000 260 302
1505000 263 299
1506000 257 279
1507000 280 281
1508000 260 283
1509000 259 272
1510000 259 294
1511000 262 309
1512000 259 293
1513000 281 292
1514000 262 281
1515000 264 287
1516000 263 295
1517000 259 301
1518000 259 273
1519000 257 287
1520000 261 295
1521000 263 304
1522000 272 284
1523000 260 307
1524000 266 304
1525000 262 292
1526000 263 276
1527000 260 311
1528000 265 274
1529000 260 312
1530000 264 274
1531000 262 275
1532000 259 306
1533000 261 297
1534000 258 269
1535000 258 285
1536000 261 299
1537000 257 270
1538000 256 279
1539000 257 307
1540000 254 286
1541000 264 294
1542000 260 319
1543000 261 302
1544000 265 299
1545000 250 285
1546000 262 272
1547000 254 290
1548000 258 285
1549000 264 288
1550000 253 284
1551000 260 287
1552000 259 288
1553000 263 272
1554000 260 285
1555000 263 303
1556000 259 289
1557000 259 302
1558000 253 290
1559000 258 282
1560000 262 270
1561000 259 272
1562000 262 270
1563000 257 275
1564000 257 302
1565000 257 266
1566000 258 272
1567000 258 275
1568000 257 312
1569000 258 304
1570000 265 317
1571000 262 285
1572000 260 282
1573000 262 314
1574000 255 310
1575000 260 303
1576000 268 292
1577000 262 291
1578000 263 312
1579000 260 286
1580000 262 271
1581000 257 285
1582000 258 275
1583000 262 272
1584000 259 305
1585000 257 286
1586000 258 277
1587000 287 297
1588000 258 276
1589000 260 275
1590000 258 313
1591000 260 289
1592000 258 280
1593000 257 290
1594000 261 294
1595000 257 292
1596000 259 278
1597000 259 294
1598000 259 301
1599000 258 320
1600000 346 299
1601000 259 305
1602000 260 289
1603000 257 294
1604000 312 272
1605000 259 278
1606000 262 275
1607000 258 286
1608000 258 290
1609000 260 277
1610000 261 313
1611000 259 272
1612000 258 277
1613000 256 267
1614000 256 309
1615000 258 286
1616000 258 291
1617000 253 295
1618000 257 291
1619000 258 301
1620000 259 274
1621000 258 277
1622000 261 287
1623000 261 277
1624000 257 292
1625000 273 277
1626000 257 272
1627000 257 286
1628000 258 285
1629000 258 285
1630000 260 292
1631000 260 308
1632000 261 319
1633000 258 294
1634000 257 282
1635000 259 395
1636000 257 275
1637000 259 278
1638000 259 284
1639000 264 279
1640000 270 302
1641000 261 298
1642000 262 319
1643000 261 291
1644000 259 270
1645000 261 319
1646000 261 294
1647000 258 318
1648000 261 292
1649000 254 283
1650000 257 285
1651000 262 287
1652000 255 288
1653000 263 287
1654000 256 303
1655000 259 292
1656000 261 278
1657000 259 315
1658000 262 285
1659000 262 287
1660000 259 290
1661000 259 270
1662000 258 272
1663000 263 316
1664000 259 298
1665000 257 267
1666000 261 289
1667000 260 320
1668000 261 284
1669000 263 277
1670000 259 268
1671000 267 293
1672000 260 300
1673000 262 272
1674000 255 292
1675000 260 284
1676000 254 282
1677000 261 306
1678000 270 287
1679000 256 293
1680000 259 289
1681000 256 305
1682000 260 319
1683000 259 322
1684000 261 306
1685000 263 293
1686000 260 273
1687000 260 306
1688000 256 299
1689000 264 271
1690000 260 291
1691000 264 270
1692000 259 269
1693000 258 287
1694000 258 270
1695000 259 287
1696000 259 298
1697000 265 288
1698000 256 295
1699000 257 306
1700000 259 286
1701000 259 272
1702000 257 296
1703000 261 287
1704000 259 313
1705000 263 307
1706000 260 310
1707000 262 307
1708000 257 292
1709000 260 275
1710000 261 325
1711000 259 291
1712000 257 274
1713000 262 298
1714000 258 297
1715000 259 271
1716000 257 274
1717000 257 291
1718000 256 300
1719000 259 269
1720000 257 274
1721000 260 325
1722000 261 293
1723000 260 305
1724000 258 267
1725000 257 306
1726000 264 292
1727000 259 272
1728000 294 297
1729000 266 275
1730000 257 271
1731000 283 287
1732000 267 291
1733000 257 288
1734000 259 291
1735000 258 272
1736000 262 273
1737000 257 312
1738000 261 290
1739000 262 295
1740000 261 275
1741000 258 304
1742000 260 286
1743000 257 299
1744000 264 274
1745000 263 313
1746000 259 303
1747000 285 283
1748000 260 306
1749000 259 302
1750000 260 263
1751000 262 270
1752000 260 300
1753000 259 313
1754000 261 271
1755000 254 285
1756000 296 305
1757000 260 300
1758000 257 305
1759000 262 301
1760000 259 313
1761000 256 317
1762000 265 308
1763000 257 307
1764000 257 288
1765000 314 292
1766000 259 274
1767000 260 294
1768000 258 274
1769000 262 285
1770000 257 307
1771000 258 290
1772000 264 299
1773000 261 307
1774000 268 299
1775000 257 284
1776000 260 310
1777000 260 289
1778000 261 280
1779000 257 277
1780000 257 290
1781000 256 275
1782000 258 274
1783000 260 307
1784000 255 277
1785000 259 285
1786000 257 281
1787000 258 291
1788000 275 283
1789000 259 275
1790000 259 278
1791000 257 293
1792000 260 302
1793000 265 314
1794000 261 289
1795000 262 304
1796000 256 269
1797000 258 285
1798000 256 328
1799000 261 287
1800000 260 297
1801000 260 268
1802000 263 287
1803000 258 276
1804000 259 298
1805000 263 275
1806000 259 307
1807000 255 277
1808000 257 275
1809000 261 297
1810000 260 287
1811000 262 305
1812000 258 275
1813000 260 286
1814000 281 285
1815000 260 337
1816000 262 306
1817000 257 287
1818000 258 296
1819000 264 297
1820000 257 274
1821000 257 309
1822000 260 292
1823000 255 285
1824000 258 306
1825000 256 267
1826000 259 284
1827000 257 274
1828000 260 270
1829000 259 298
1830000 258 286
1831000 259 289
1832000 259 274
1833000 260 288
1834000 261 282
1835000 257 280
1836000 263 322
1837000 258 292
1838000 262 294
1839000 258 265
1840000 264 294
1841000 257 306
1842000 258 275
1843000 265 269
1844000 261 295
1845000 261 297
1846000 257 311
1847000 331 322
1848000 259 296
1849000 260 292
1850000 347 289
1851000 260 307
1852000 266 287
1853000 271 299
1854000 259 272
1855000 261 274
1856000 256 300
1857000 258 298
1858000 262 289
1859000 258 305
1860000 262 291
1861000 290 291
1862000 259 299
1863000 257 280
1864000 257 292
1865000 258 311
1866000 260 298
1867000 352 289
1868000 267 307
1869000 262 303
1870000 262 291
1871000 342 313
1872000 280 307
1873000 257 272
1874000 263 277
