1000 8875 1916 
1300 6250 3500 
1600 6208 208 
1900 7625 208 
2200 7667 1416 
2500 6459 208 
2800 8583 83 
3100 8083 208 
3400 15875 42 
3700 16625 42 
4000 13458 83 
4300 19708 83 
4600 14625 42 
4900 23959 84 
5200 31209 125 
5500 24125 42 
5800 22083 42 
6100 37666 42 
6400 35167 83 
6700 25000 42 
7000 44875 42 
7300 30500 42 
7600 28584 167 
7900 41959 0 
8200 45750 333 
8500 64125 125 
8800 49500 83 
9100 45500 84 
9400 51000 167 
9700 63584 208 
10000 80958 83 
